what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496909169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496910455
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336496923960
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496926329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496928105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336496943920
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496946832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496950763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336496959407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496963605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336496968622
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496972489
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336496973810
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336497028420
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497033620
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336497037965
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497118947
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336497153947
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497167400
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497351625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497388899
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497389050
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497389335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497407977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497416001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497416174
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497416274
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497422934
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497427714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497427885
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497427960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497429307
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497432595
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497432755
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497432831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497434080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497456793
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497456921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497456992
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497458301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497647301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336497752360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1336497759274
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336497762535
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336497766845
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336498279800
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336498280814
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336498292769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336498373831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336498388617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336498411999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336498415244
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336498428714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336498432614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336498453755
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336499087339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336499145470
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336499468042
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336499469669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336499471843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336499474388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500622642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500724546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500724718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336500809113
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336500810633
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500812953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500815771
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336500816819
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500824705
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500845016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1336500846656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336500849542
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336500869102
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500872617
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336500882372
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336500882504
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336500882573
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336500884221
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336500884400
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336500888541
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1336500888732
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1336500891148
